time,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg
0.383333,-0.06382892507821403,0.3669373938015368,-0.02068428814569545,-3.6571280178384016,21.02396401035791,-1.1851224129808289
0.391667,-0.061587258339187656,0.367460658679418,-0.022940672919226746,-3.5286899746173366,21.053944879427934,-1.3144037374617543
0.4,-0.06997196055428745,0.363243201142889,-0.017839984160711087,-4.009098024016547,20.81230236230918,-1.0221557989889833
0.408333,-0.07435174203483719,0.3636594548047074,-0.014284864330261993,-4.260041018041607,20.83615194033824,-0.8184624370409855
0.416667,-0.06986127477939341,0.36668803356299096,-0.01422923602219095,-4.002756196262983,21.00967672111086,-0.8152751697670613
0.425,-0.0699111492288651,0.36686846108664506,-0.01758501651896749,-4.00561379172325,21.020014456724237,-1.0075472292046717
0.433333,-0.06385762022009267,0.3692929296076255,-0.02061062602107855,-3.658772128360577,21.158926270538743,-1.1809018841303138
0.441667,-0.0632509812232751,0.3687459623099876,-0.022324968699047876,-3.6240142741548804,21.127587352852412,-1.2791264842171115
0.45,-0.07118480880466915,0.3649422438311425,-0.01692779329243077,-4.078589109953245,20.909650337558666,-0.9698911121261473
0.458333,-0.07238283263461387,0.3667400210076255,-0.015090173106949045,-4.147230819165176,21.01265538227609,-0.8646032311499969
0.466667,-0.06983915957434839,0.3685476559991232,-0.016440157651761655,-4.001489088350837,21.116225238189074,-0.941951647975649
0.475,-0.06921806836261091,0.36815351394954354,-0.021097605609388115,-3.9659031832256137,21.093642562219525,-1.2088037592494703
0.483333,-0.06151734777450901,0.37100131250752444,-0.02386872053128819,-3.524684394317874,21.25680940049527,-1.3675769488200693
0.491667,-0.06069265446338967,0.36976763975789284,-0.02274524668060307,-3.4774329481980666,21.18612515864108,-1.3032066387825012
0.5,-0.06487523278620877,0.3686839747111008,-0.01661947794674301,-3.717077033578507,21.12403572505405,-0.9522259440591216
