Format Version,1.24,Take Name,Take 2025-12-08 02.40.56 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-12-08 02.40.56.675 PM,Capture Start Frame,298011,Total Frames in Take,7305,Total Exported Frames,7305,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.216667,0.034604,-0.178211,-0.001026,-0.983383,1987.794312,1325.424683,1959.440552,2018.005859,1348.339600,1962.818481,2044.474609,1350.251099,1890.960327,1944.035767,1351.535156,1981.562500,1920.906006,1290.722900,1972.174438,2011.594482,1286.483032,1989.458130,2018.298584,1348.049927,1963.102417,2044.352295,1350.238281,1891.096191,1944.137451,1351.030029,1981.761841,1920.761719,1290.937744,1972.188843,2011.680420,1287.470215,1989.342285,-4687.672852,1030.093994,-2073.628174,-4303.479980,1029.643066,-2419.869385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,0.033036,-0.179044,-0.001033,-0.983286,1987.813354,1325.462769,1959.906372,2018.044434,1348.349121,1963.304199,2044.393799,1350.465942,1891.407837,1944.107788,1351.531250,1982.181763,1920.925537,1290.762085,1972.645508,2011.640259,1286.414795,1989.763916,2018.291016,1348.101074,1963.190552,2044.338501,1350.481445,1891.528564,1944.543823,1350.985352,1982.585571,1920.642578,1290.709106,1972.521240,2011.266724,1287.500488,1989.824707,-4688.175293,1030.026001,-2074.010010,-4303.956055,1030.014404,-2420.166992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,0.032353,-0.178905,0.001009,-0.983334,1987.553467,1324.995728,1959.635620,2017.880005,1347.751221,1963.060303,2044.268799,1349.800171,1891.176514,1943.949585,1351.236084,1981.908691,1920.513306,1290.571777,1972.325073,2011.201416,1285.828369,1989.479126,2018.053589,1347.380737,1962.749268,2044.242920,1349.851318,1891.072998,1944.497681,1350.451294,1982.275635,1920.359741,1290.574829,1972.099731,2010.458984,1286.696411,1989.868774,-4687.537598,1030.601440,-2073.909424,-4303.403320,1030.833130,-2420.040527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,0.029158,-0.179846,0.003081,-0.983258,1987.295288,1324.361816,1959.133545,2017.747437,1346.937744,1962.630859,2044.022827,1349.245850,1890.713501,1943.869141,1350.707886,1981.627808,1920.096069,1290.222168,1971.749756,2010.787476,1284.905396,1988.718384,2017.797729,1346.941162,1962.356201,2043.991333,1349.404907,1890.613037,1943.875000,1350.528687,1981.486328,1920.386353,1290.311890,1971.828491,2010.234619,1284.400757,1989.016968,-4686.729980,1030.932495,-2073.593750,-4302.685547,1031.213867,-2419.773682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,0.028759,-0.179401,0.003501,-0.983350,1987.251221,1324.218384,1958.734741,2017.721436,1346.763428,1962.275024,2044.066162,1349.092529,1890.383545,1943.828857,1350.591064,1981.205200,1920.008057,1290.134033,1971.266357,2010.678589,1284.721069,1988.316406,2017.876099,1346.930542,1962.360596,2043.898315,1349.202271,1890.360962,1943.629028,1350.747070,1980.820801,1919.988037,1290.228882,1971.343872,2011.054321,1283.836426,1988.645996,-4686.364258,1030.848389,-2073.474854,-4302.330566,1030.960327,-2419.646240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,0.032816,-0.177865,-0.000023,-0.983508,1987.367065,1324.948730,1959.304321,2017.635132,1347.774780,1962.778687,2044.165649,1349.845337,1890.947754,1943.658569,1351.102173,1981.474365,1920.379150,1290.380005,1971.875488,2011.042603,1285.850830,1989.217041,2018.037354,1347.354614,1963.174683,2043.887817,1349.923462,1891.126831,1943.479858,1351.085571,1981.392334,1920.223022,1290.549316,1971.873901,2011.511597,1286.443237,1989.253052,-4687.148926,1030.305542,-2073.541992,-4302.289062,1030.311035,-2419.721436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,0.032218,-0.179475,-0.000539,-0.983235,1987.596436,1325.313843,1960.019531,2017.859985,1348.156250,1963.424683,2044.151978,1350.341553,1891.509521,1943.943115,1351.406982,1982.368774,1920.674316,1290.681396,1972.765259,2011.397583,1286.192261,1989.801392,2018.102661,1347.876465,1963.578613,2043.987305,1350.312378,1891.669189,1944.169556,1350.866699,1982.622314,1920.529907,1290.895142,1972.691772,2011.401611,1287.269287,1989.738892,-4687.827637,1030.087891,-2073.604004,-4303.480469,1029.729126,-2419.843506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,0.031206,-0.180670,-0.000055,-0.983049,1987.445557,1325.287231,1960.290405,2017.748779,1348.081299,1963.664429,2043.872559,1350.359985,1891.690674,1943.882202,1351.400635,1982.790649,1920.505859,1290.724854,1973.133301,2011.263428,1286.079102,1989.944946,2017.969604,1347.766602,1963.412231,2043.823486,1350.333252,1891.744385,1944.258789,1350.836182,1983.385864,1920.224365,1290.670410,1972.878540,2010.855957,1287.209473,1990.079224,-4688.107422,1030.127319,-2074.027832,-4303.858398,1030.270996,-2420.154541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,0.030943,-0.181095,0.002323,-0.982976,1987.168335,1324.785400,1959.846436,2017.582886,1347.435059,1963.190918,2043.665894,1349.563477,1891.197876,1943.746704,1351.115112,1982.368774,1920.072754,1290.548950,1972.749146,2010.818970,1285.473633,1989.497681,2017.718750,1347.102295,1962.757568,2043.649902,1349.543091,1891.041138,1944.222412,1350.424683,1983.001587,1920.071777,1290.520020,1972.387695,2009.991455,1286.221313,1989.909668,-4687.377441,1030.696167,-2073.879639,-4303.271484,1030.919922,-2420.029541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,0.028786,-0.181959,0.003746,-0.982878,1986.876709,1324.205811,1959.099731,2017.379028,1346.732300,1962.478516,2043.351929,1349.034180,1890.451050,1943.587891,1350.608887,1981.791138,1919.678345,1290.165283,1971.985229,2010.432495,1284.698242,1988.565552,2017.369995,1346.892212,1962.317261,2043.234863,1349.080078,1890.358765,1943.491821,1350.592773,1981.529175,1919.999756,1290.262573,1972.001831,2010.111328,1283.676514,1988.848389,-4686.637207,1030.879028,-2073.595703,-4302.559570,1031.115112,-2419.765381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,0.030302,-0.180512,0.002847,-0.983102,1986.872559,1324.315063,1958.836670,2017.310913,1346.923828,1962.242798,2043.484741,1349.097656,1890.284058,1943.455688,1350.673950,1981.333984,1919.719360,1290.147217,1971.620117,2010.438477,1284.942505,1988.474487,2017.546875,1347.046631,1962.399048,2043.243164,1349.180298,1890.269531,1943.143555,1350.953979,1980.931396,1919.749023,1290.215576,1971.655640,2010.870972,1284.078491,1988.760864,-4686.470215,1030.804443,-2073.421143,-4302.073242,1030.865234,-2419.645508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,0.033981,-0.179292,-0.000308,-0.983209,1987.025879,1325.078979,1959.464478,2017.283691,1347.939087,1962.799561,2043.602051,1349.874268,1890.886841,1943.359375,1351.242920,1981.704834,1920.105713,1290.479126,1972.308228,2010.823730,1286.068115,1989.393799,2017.601440,1347.633301,1963.231934,2043.348511,1349.859131,1891.047974,1943.222900,1351.177124,1981.676270,1919.999146,1290.654053,1972.305786,2011.222900,1286.653076,1989.292236,-4687.189453,1030.289185,-2073.519531,-4302.398926,1030.178955,-2419.777588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,0.031700,-0.181235,-0.000795,-0.982928,1987.364746,1325.461304,1960.210938,2017.635620,1348.306152,1963.532349,2043.669189,1350.575195,1891.525635,1943.786743,1351.520996,1982.744995,1920.495850,1290.801147,1973.158813,2011.280762,1286.312378,1989.864624,2017.803711,1348.034912,1963.519775,2043.521362,1350.520386,1891.624512,1944.171875,1350.812256,1982.931030,1920.307129,1290.965820,1972.942383,2011.081909,1287.524170,1989.809082,-4687.718262,1030.157227,-2073.615967,-4303.551270,1029.909180,-2419.858154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,0.031498,-0.181999,0.000034,-0.982794,1987.159912,1325.252075,1960.345459,2017.475586,1348.043701,1963.623535,2043.405273,1350.273438,1891.578247,1943.661499,1351.386108,1982.947144,1920.250000,1290.707886,1973.390503,2011.051636,1286.058716,1989.959961,2017.643433,1347.706055,1963.289551,2043.346191,1350.181641,1891.558350,1944.064087,1350.707642,1983.455444,1919.979248,1290.654419,1973.035156,2010.519043,1287.209473,1990.134155,-4687.994629,1030.201538,-2073.996826,-4303.874512,1030.401489,-2420.167236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,0.029476,-0.182944,0.002994,-0.982677,1986.957520,1324.697632,1959.861084,2017.428833,1347.278687,1963.152588,2043.249878,1349.545776,1891.069336,1943.671509,1351.052979,1982.612915,1919.842896,1290.558960,1972.921753,2010.639893,1285.261475,1989.321045,2017.445801,1347.088989,1962.653687,2043.264404,1349.518433,1890.888550,1943.970215,1350.529785,1982.977783,1920.007812,1290.571655,1972.595093,2009.751831,1285.585571,1989.695923,-4687.187012,1030.810669,-2073.825439,-4303.068359,1031.045288,-2419.971436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,0.027568,-0.183041,0.004686,-0.982708,1986.674805,1324.243042,1959.116333,2017.237183,1346.690796,1962.476196,2043.062500,1349.079590,1890.398682,1943.496582,1350.701294,1981.953735,1919.423828,1290.334351,1972.074951,2010.199829,1284.619751,1988.451050,2017.197632,1346.947388,1962.399292,2042.935425,1349.029785,1890.252319,1943.228027,1350.781128,1981.626221,1919.707642,1290.483398,1971.982910,2010.193604,1283.240601,1988.708374,-4686.669922,1030.752441,-2073.630371,-4302.496094,1031.000488,-2419.791504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,0.029846,-0.181041,0.003204,-0.983017,1986.819824,1324.592529,1959.158325,2017.281982,1347.171265,1962.549927,2043.382446,1349.376709,1890.565552,1943.450195,1350.973267,1981.721191,1919.649414,1290.475220,1971.985962,2010.381470,1285.176147,1988.741333,2017.534546,1347.212158,1962.699463,2043.181885,1349.464233,1890.563965,1943.111328,1351.220459,1981.381104,1919.656250,1290.564819,1971.930298,2010.795410,1284.845825,1988.977417,-4686.562988,1030.717529,-2073.411865,-4301.944824,1030.670044,-2419.660889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,0.033245,-0.179958,0.001031,-0.983112,1987.033203,1325.342407,1959.775269,2017.362305,1348.110229,1963.094238,2043.596069,1350.036987,1891.150269,1943.471924,1351.613281,1982.095459,1920.027588,1290.927368,1972.669922,2010.753662,1286.232788,1989.637207,2017.655396,1347.804932,1963.518433,2043.380737,1349.978760,1891.253784,1943.377075,1351.388550,1982.088745,1919.954712,1291.192749,1972.572388,2011.066406,1287.081421,1989.511719,-4687.321289,1030.197876,-2073.537109,-4302.762207,1029.862183,-2419.818359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,0.031681,-0.181505,0.000468,-0.982879,1987.291382,1325.618408,1960.424072,2017.620850,1348.388794,1963.721680,2043.626099,1350.562256,1891.701782,1943.789307,1351.796875,1982.967529,1920.341797,1291.131470,1973.417969,2011.122925,1286.422119,1990.083130,2017.775269,1348.153931,1963.657227,2043.538330,1350.538330,1891.801514,1944.258545,1351.067505,1983.150269,1920.125488,1291.229248,1973.275757,2010.803711,1287.619873,1990.007812,-4687.929199,1030.173828,-2073.744873,-4303.703613,1029.976074,-2419.920898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,0.032037,-0.181711,0.001599,-0.982829,1987.029663,1325.315186,1960.323364,2017.408325,1348.025269,1963.584961,2043.392700,1350.063843,1891.553589,1943.590820,1351.610474,1982.852905,1920.012207,1290.984009,1973.379028,2010.789185,1286.101929,1990.017700,2017.585083,1347.645142,1963.230835,2043.311157,1350.005859,1891.512207,1944.066162,1350.878540,1983.246216,1919.794434,1290.968872,1973.030640,2010.155884,1287.240967,1990.268799,-4687.913574,1030.476807,-2073.956299,-4303.774414,1030.617920,-2420.129150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,0.029486,-0.182663,0.004342,-0.982724,1986.789917,1324.740601,1959.734619,2017.318481,1347.243164,1963.034302,2043.191895,1349.405396,1890.966675,1943.558594,1351.221436,1982.444824,1919.577271,1290.785278,1972.769043,2010.349487,1285.257568,1989.229980,2017.297485,1347.195312,1962.593994,2043.175415,1349.442993,1890.825439,1943.716675,1350.957764,1982.470703,1919.880493,1290.816284,1972.589844,2009.588745,1285.115845,1989.520752,-4687.033203,1030.941406,-2073.632324,-4302.919922,1031.142456,-2419.892822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,0.028174,-0.182947,0.005647,-0.982703,1986.578369,1324.424438,1959.046753,2017.177124,1346.826416,1962.379150,2043.023071,1349.061035,1890.303833,1943.438965,1350.989624,1981.833374,1919.268188,1290.647461,1972.042114,2010.030762,1284.807495,1988.447876,2017.216187,1347.121338,1962.324097,2042.871704,1349.027222,1890.167480,1943.132202,1351.173340,1981.528809,1919.462280,1290.755981,1971.930542,2010.229858,1283.390137,1988.770142,-4686.454102,1030.811768,-2073.572998,-4302.442383,1030.998413,-2419.724365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,0.032792,-0.180814,0.002450,-0.982968,1986.777588,1325.064819,1959.293213,2017.180420,1347.739990,1962.570923,2043.302002,1349.614746,1890.584839,1943.332031,1351.458252,1981.694580,1919.689941,1290.846680,1972.285156,2010.428955,1285.872803,1989.101929,2017.559326,1347.494995,1962.812500,2043.063110,1349.700684,1890.602051,1943.014160,1351.646484,1981.553467,1919.612793,1290.942139,1972.135620,2010.871216,1286.112061,1989.290527,-4686.661133,1030.573486,-2073.461182,-4301.932129,1030.597656,-2419.702637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,0.035263,-0.180961,0.000299,-0.982858,1986.969971,1325.685547,1959.947266,2017.258179,1348.528931,1963.117310,2043.335693,1350.242920,1891.111206,1943.400757,1351.947998,1982.261841,1920.064209,1291.178345,1973.111694,2010.835449,1286.737183,1989.904175,2017.598877,1348.171631,1963.504761,2043.177368,1350.208862,1891.189087,1943.376343,1351.693604,1982.341431,1919.975342,1291.336914,1973.061890,2010.976562,1287.757080,1989.712646,-4687.597656,1030.114746,-2073.572021,-4303.178223,1029.653809,-2419.835449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,0.033041,-0.182447,0.000624,-0.982660,1987.072998,1325.932373,1960.435181,2017.405762,1348.715454,1963.611816,2043.272461,1350.694580,1891.536621,1943.610962,1352.167114,1982.990234,1920.153076,1291.472900,1973.652222,2010.966553,1286.820679,1990.155762,2017.579834,1348.508057,1963.517090,2043.215454,1350.684448,1891.610840,1944.109131,1351.461914,1983.220337,1919.891357,1291.514404,1973.507446,2010.597168,1287.981201,1990.121094,-4688.018555,1030.208862,-2073.813232,-4303.837402,1030.045776,-2420.082764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,0.032758,-0.182591,0.002265,-0.982641,1986.749756,1325.521606,1960.133301,2017.158936,1348.203369,1963.303589,2043.019043,1350.093018,1891.223389,1943.379639,1351.902222,1982.695190,1919.717651,1291.286255,1973.364136,2010.518311,1286.331665,1989.851318,2017.320679,1347.885498,1962.959839,2042.959961,1350.048950,1891.125977,1943.826050,1351.107178,1983.078979,1919.578125,1291.296265,1973.037720,2009.854736,1287.245361,1990.146484,-4687.861816,1030.580811,-2073.969238,-4303.573730,1030.820679,-2420.088867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,0.029488,-0.183819,0.004264,-0.982508,1986.454956,1325.002197,1959.535156,2016.989258,1347.507202,1962.763428,2042.692627,1349.673218,1890.635132,1943.275024,1351.478760,1982.347778,1919.276001,1291.040771,1972.727173,2010.087280,1285.520386,1988.974243,2016.965820,1347.596069,1962.438965,2042.623291,1349.725220,1890.537231,1943.250488,1351.409058,1982.229980,1919.703369,1291.093872,1972.663330,2009.518677,1284.924927,1989.250610,-4686.753906,1031.070435,-2073.505859,-4302.611328,1031.268188,-2419.734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,0.029037,-0.183574,0.005171,-0.982563,1986.321533,1324.871704,1958.925659,2016.897461,1347.315918,1962.183472,2042.645508,1349.472046,1890.070679,1943.180054,1351.419189,1981.728760,1919.069702,1291.033081,1972.061279,2009.860962,1285.328003,1988.355957,2017.002808,1347.588379,1962.259033,2042.462646,1349.484375,1890.020020,1942.906860,1351.655151,1981.527954,1919.233276,1291.133179,1972.019653,2010.182861,1284.188232,1988.749512,-4686.273438,1030.864136,-2073.496338,-4302.229492,1030.956177,-2419.674316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,0.033458,-0.181635,0.001861,-0.982795,1986.446655,1325.716064,1959.344849,2016.824707,1348.435669,1962.545288,2042.819702,1350.265991,1890.512207,1943.004395,1352.075928,1981.791870,1919.427490,1291.422241,1972.489868,2010.201904,1286.588745,1989.156006,2017.131836,1348.264404,1962.967407,2042.586792,1350.309448,1890.610718,1942.761719,1352.285767,1981.745605,1919.392700,1291.489136,1972.456421,2010.590576,1286.904785,1989.233887,-4686.826172,1030.473022,-2073.481201,-4301.979004,1030.400269,-2419.712646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,0.034201,-0.182488,0.000816,-0.982613,1986.707764,1326.299805,1960.107056,2017.040039,1349.091553,1963.227661,2042.900269,1350.902100,1891.145630,1943.246582,1352.585815,1982.604126,1919.790527,1291.868652,1973.411133,2010.605835,1287.259155,1989.917603,2017.296997,1348.760254,1963.552979,2042.751099,1350.864990,1891.261719,1943.387329,1352.210571,1982.875122,1919.750854,1292.041626,1973.343262,2010.606567,1288.410645,1989.817383,-4688.017090,1029.890747,-2073.711670,-4303.575684,1029.511841,-2419.964111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,0.032815,-0.183397,0.001679,-0.982490,1986.665649,1326.426147,1960.475952,2017.054810,1349.141724,1963.597290,2042.791626,1351.066895,1891.474121,1943.303955,1352.756104,1983.113037,1919.694092,1292.114624,1973.815796,2010.527588,1287.259888,1990.150269,2017.259888,1348.881104,1963.499268,2042.744629,1351.048828,1891.568848,1943.739624,1352.078857,1983.560425,1919.444214,1292.145752,1973.667725,2010.100342,1288.488159,1990.186523,-4688.193848,1030.133545,-2073.988525,-4304.016113,1030.109497,-2420.141846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,0.032086,-0.183278,0.004031,-0.982529,1986.364380,1326.023438,1960.070435,2016.862915,1348.588623,1963.217285,2042.638062,1350.429443,1891.105591,1943.122559,1352.551880,1982.705200,1919.220703,1292.031616,1973.363647,2010.022827,1286.724365,1989.732056,2017.001343,1348.265381,1962.946899,2042.595825,1350.423950,1890.976807,1943.527832,1351.872314,1983.104370,1919.216187,1292.045288,1973.089722,2009.263550,1287.439575,1990.047241,-4687.615234,1030.752319,-2073.903320,-4303.418945,1030.837280,-2420.082764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,0.028024,-0.184699,0.006052,-0.982377,1986.063843,1325.562378,1959.445801,2016.695679,1347.934692,1962.673218,2042.288574,1350.155518,1890.507202,1943.030762,1352.165283,1982.388794,1918.767822,1291.847656,1972.674316,2009.582275,1285.918579,1988.757935,2016.680298,1348.009155,1962.500732,2042.173828,1350.207886,1890.418091,1942.905884,1352.225098,1982.286499,1919.187622,1291.912109,1972.611328,2009.229004,1285.052002,1989.053223,-4686.350586,1031.204346,-2073.378418,-4302.364746,1031.265991,-2419.651611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,0.027733,-0.184075,0.005596,-0.982505,1986.013062,1325.578369,1959.096069,2016.622314,1347.973633,1962.378296,2042.303589,1350.268799,1890.246094,1942.929321,1352.128784,1982.004883,1918.728516,1291.798340,1972.215454,2009.527710,1285.932251,1988.408325,2016.838989,1348.108032,1962.513062,2042.050171,1350.308594,1890.205688,1942.605957,1352.499390,1981.745483,1918.842163,1291.822998,1972.162354,2009.853149,1285.107544,1988.717163,-4686.419434,1030.763062,-2073.461182,-4301.963867,1030.912720,-2419.621826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,0.030359,-0.183462,0.002220,-0.982556,1986.046143,1326.592407,1959.754883,2016.480225,1349.233521,1962.979614,2042.217041,1351.442383,1890.864502,1942.737671,1352.902588,1982.516479,1919.008057,1292.351196,1972.939941,2009.832886,1287.242310,1989.245850,2016.807129,1348.954346,1963.480103,2041.909912,1351.450195,1890.982300,1942.531250,1352.811035,1982.529297,1918.991089,1292.633179,1972.893555,2010.183350,1287.851318,1989.213501,-4687.143066,1030.322144,-2073.476074,-4302.313965,1030.122314,-2419.752441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,0.027574,-0.186507,0.001612,-0.982065,1986.271484,1327.027466,1960.675781,2016.725586,1349.649902,1963.840576,2042.015503,1352.268311,1891.581299,1943.105469,1353.207764,1983.854126,1919.315063,1292.711792,1974.080811,2010.238892,1287.510498,1989.795044,2016.905273,1349.422974,1964.121704,2041.873657,1352.195068,1891.640015,1943.448486,1352.355957,1984.286987,1919.233032,1292.991821,1973.965454,2010.077271,1288.848267,1989.679932,-4688.167480,1029.897949,-2073.781738,-4303.841797,1029.669434,-2420.000977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,0.025419,-0.188340,0.002372,-0.981772,1986.095459,1326.997559,1961.053711,2016.615112,1349.534424,1964.195801,2041.647217,1352.377197,1891.855103,1943.077515,1353.189331,1984.492920,1919.106079,1292.789429,1974.568970,2010.073853,1287.308960,1989.929321,2016.815430,1349.204834,1964.129150,2041.619263,1352.331177,1891.835083,1943.536743,1352.361206,1985.041626,1918.880493,1292.794312,1974.410400,2009.475952,1288.662354,1989.968750,-4688.087402,1030.251709,-2074.008301,-4303.960449,1030.332764,-2420.177490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,0.022198,-0.189198,0.004317,-0.981679,1985.927734,1326.547363,1960.793945,2016.566528,1348.911255,1964.012451,2041.497437,1352.031738,1891.648438,1943.080811,1352.825562,1984.448730,1918.786987,1292.604492,1974.226318,2009.750122,1286.576782,1989.408447,2016.773926,1348.393555,1963.861572,2041.431641,1352.063232,1891.448730,1943.511230,1351.870728,1984.841431,1918.876953,1292.716187,1973.922974,2008.652466,1287.849121,1989.839111,-4687.255859,1030.960205,-2073.814941,-4303.055176,1031.094238,-2420.003174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,0.012756,-0.191281,0.008306,-0.981417,1985.870850,1326.003906,1960.628296,2016.777710,1347.956909,1964.103394,2041.465332,1352.025146,1891.702881,1943.420898,1352.364258,1984.899048,1918.395142,1292.608887,1973.751709,2009.340332,1285.280518,1988.462402,2016.903687,1347.816528,1964.096680,2041.341553,1352.035156,1891.572021,1943.655640,1351.793945,1985.049561,1918.713257,1292.824585,1973.485718,2008.695312,1285.418945,1988.659790,-4686.183594,1031.207275,-2073.406982,-4302.285645,1031.132812,-2419.610596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,0.002542,-0.192423,0.010576,-0.981252,1986.449219,1325.773560,1961.219116,2017.546631,1347.396118,1965.047974,2042.123047,1352.647217,1892.685913,1944.271118,1352.017700,1986.082642,1918.721313,1292.698853,1973.844849,2009.630737,1284.328125,1988.216064,2018.162476,1347.328979,1965.524902,2041.948608,1352.680420,1892.682129,1944.346924,1351.711426,1986.034912,1918.867188,1292.778564,1973.817993,2009.391846,1284.464722,1988.211182,-4686.430176,1030.802979,-2073.418213,-4301.861816,1030.771240,-2419.635010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,-0.018414,-0.196399,0.018139,-0.980183,1987.862305,1325.736572,1963.448608,2019.477783,1346.481812,1967.846558,2043.640625,1353.943970,1895.539307,1946.483887,1351.961792,1989.640259,1919.482544,1293.754272,1975.354858,2010.276855,1282.767944,1988.652710,2019.868164,1346.267090,1968.281494,2043.347412,1353.751587,1895.565308,1946.199097,1351.625977,1989.528931,1919.446045,1294.092529,1975.245850,2010.571533,1283.162964,1988.446533,-4687.397949,1030.172974,-2073.529053,-4302.725586,1029.964478,-2419.777588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,-0.047582,-0.199210,0.028841,-0.978376,1989.761353,1325.090332,1966.052490,2022.055176,1344.542114,1971.341431,2046.108521,1355.058472,1899.378174,1949.381226,1351.204956,1993.862915,1920.433960,1294.740723,1976.684448,2010.884277,1280.141357,1988.798218,2022.130737,1344.544312,1971.609253,2046.008789,1354.768921,1899.410645,1949.532227,1350.296509,1993.873291,1920.199707,1295.103027,1976.593628,2011.074341,1281.223877,1988.395508,-4688.151855,1029.943604,-2073.808105,-4303.996582,1029.846313,-2420.046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.566667,-0.080026,-0.198030,0.042633,-0.975993,1991.862915,1323.592896,1968.517212,2024.894043,1341.391113,1974.952515,2049.571289,1355.093384,1903.740479,1952.476440,1349.650391,1997.768799,1921.342285,1295.488281,1977.314209,2011.096680,1276.586182,1988.626343,2025.145996,1341.231445,1975.166016,2049.720459,1354.789185,1903.911499,1953.022095,1348.128052,1997.815796,1920.972168,1295.730713,1977.241333,2010.612305,1279.344482,1988.163086,-4687.917480,1030.360107,-2073.988281,-4303.827148,1030.506226,-2420.160645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
